track_id,track_name,artist_name,album_name,song_genre,release_date,track_number,disc_number,duration_ms,duration_s,release_country,composers,recording_location,label,has_label,musicbrainz_tags,musicbrainz_num_tags,musicbrainz_has_tags,song_style,song_mood,song_theme,album_type,album_genre,album_style,album_mood,album_theme,album_duration,album_duration_sec,artist_type,artist_gender,artist_country,artist_lifespan_begin,artist_lifespan_end,artist_is_active,allmusic_track_pick,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3ZfqLbX8ALEXyn8F058ahr,Crashed Out Wasted,Ash,Race the Night,Unknown,2023-09-15,7,1,398384,398.38,XW,Tim Wheeler,"Atomic Heart Studios, New York City",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Pop Punk","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","Day Driving, Hanging Out, Partying, Playful, Road Trip, TGIF",42:57,2577.0,Group,N/A (Group),GB,1989,,True,False,16,False,0.383,0.822,9,-5.488,1,0.049,0.000465,0.00649,0.116,0.279,125.996,4
3vbdRTcl99n6zGqGKylYeX,Peanut Brain,Ash,Race the Night,Unknown,2023-09-15,6,1,99855,99.86,XW,Tim Wheeler,"Atomic Heart Studios, New York City",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Pop Punk","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","Day Driving, Hanging Out, Partying, Playful, Road Trip, TGIF",42:57,2577.0,Group,N/A (Group),GB,1989,,True,False,10,False,0.287,0.923,2,-3.054,1,0.076,0.00251,0.000327,0.231,0.227,142.058,4
7GtwiavDO84csvMkVqAhJN,Double Dare,Ash,Race the Night,Unknown,2023-09-15,9,1,171822,171.82,XW,Tim Wheeler,"Atomic Heart Studios, New York City",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Pop Punk","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","Day Driving, Hanging Out, Partying, Playful, Road Trip, TGIF",42:57,2577.0,Group,N/A (Group),GB,1989,,True,False,9,False,0.513,0.971,9,-3.414,0,0.0868,0.000971,1.65e-05,0.119,0.433,124.019,4
32AtGbcJtMHcDnI8yBonGW,Over & Out,Ash,Race the Night,Unknown,2023-09-15,10,1,281767,281.77,XW,Tim Wheeler,"Atomic Heart Studios, New York City",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Pop Punk","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","Day Driving, Hanging Out, Partying, Playful, Road Trip, TGIF",42:57,2577.0,Group,N/A (Group),GB,1989,,True,False,9,True,0.425,0.913,9,-4.409,0,0.0769,0.00243,0.00338,0.123,0.265,121.955,4
4pLuajhI2vycZSX78eHnhV,Zarathustra,Ash,Ad Astra,Unknown,2025-10-03,1,1,93093,93.09,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,3,False,0.566,0.443,0,-6.915,1,0.0338,0.00262,0.869,0.196,0.0663,106.719,5
79IAQ42zY8kcviLZ8jrKXj,Which One Do You Want?,Ash,Ad Astra,Unknown,2025-10-03,2,1,210774,210.77,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,3,False,0.414,0.893,4,-3.263,1,0.0405,0.00611,0.0265,0.138,0.564,98.005,4
4PCyDu901hYqYiE28zsc0D,Fun People (feat. Graham Coxon),Ash,Ad Astra,Unknown,2025-10-03,3,1,222058,222.06,GB,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,3,False,0.555,0.986,9,-4.541,1,0.12,0.00921,2.33e-06,0.0545,0.554,137.997,4
4GXVDhtxSCfJca58uyQN6Z,Give Me Back My World,Ash,Ad Astra,Unknown,2025-10-03,4,1,162946,162.95,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,3,False,0.423,0.959,6,-3.245,0,0.0566,0.000578,0.000185,0.287,0.461,131.886,4
6H137sku81Yb9j7u7B85k4,Hallion,Ash,Ad Astra,Unknown,2025-10-03,5,1,213851,213.85,GB,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.149,0.962,7,-4.323,1,0.254,0.000374,0.00117,0.151,0.118,177.666,4
3IfLe07U5e1zzUk90yygjn,Deadly Love,Ash,Ad Astra,Unknown,2025-10-03,6,1,365631,365.63,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.555,0.926,5,-4.836,1,0.049,0.000372,0.000547,0.109,0.314,114.006,4
1vX5PGIZ8v9hGllwQJq6UZ,My Favourite Ghost,Ash,Ad Astra,Unknown,2025-10-03,7,1,192771,192.77,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.336,0.39,5,-8.368,1,0.0291,0.634,0.000101,0.087,0.345,79.162,4
6gWDrRMUS9B750hJ2zAZ10,Jump in the Line,Ash,Ad Astra,Unknown,2025-10-03,8,1,207233,207.23,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.419,0.958,5,-3.581,1,0.186,0.0045,1.32e-05,0.0681,0.288,190.063,4
7fsnoOn7lywCGgQThbZhM1,Keep Dreaming,Ash,Ad Astra,Unknown,2025-10-03,9,1,209430,209.43,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.569,0.886,9,-5.632,1,0.0586,0.00114,0.000211,0.0845,0.787,132.01,4
0VT44hPNOUC7Del0Cii5tB,Ad Astra (feat. Graham Coxon),Ash,Ad Astra,Unknown,2025-10-03,12,1,314744,314.74,GB,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,2,False,0.364,0.965,4,-5.422,1,0.0918,0.00157,0.0944,0.151,0.166,137.992,4
05qZMqqIIXOENX7lmA7kN6,Dehumanised,Ash,Ad Astra,Unknown,2025-10-03,10,1,259789,259.79,XE,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,1,False,0.395,0.976,4,-5.285,1,0.208,0.00341,0.000443,0.308,0.0425,136.071,4
3VBGOg0iCbuIvdeuvDYTib,Ghosting,Ash,Ad Astra,Unknown,2025-10-03,11,1,153088,153.09,GB,Unknown,Unknown,Fierce Panda Records,True,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Pop Punk, Britpop","Cheerful, Exuberant, Rowdy, Brash, Confident, Playful, Rollicking, Amiable/Good-Natured, Boisterous, Carefree, Earnest, Energetic, Fun, Innocent, Rambunctious, Rousing, Whimsical, Summery","TGIF, Hanging Out, Playful, Freedom, Partying, Road Trip, Day Driving, Good Times",43:19,2599.0,Group,N/A (Group),GB,1989,,True,False,1,False,0.531,0.967,4,-5.648,1,0.112,0.00345,0.00707,0.0791,0.358,138.026,4
0cRVy5HCrvByvYMyeNW76k,Girls And Boys,Blur,Parklife,Pop/Rock,2012-08-13,1,1,259000,259.0,BE,Unknown,Hyde Park,EVA,True,Unknown,0,False,"Alternative Dance, Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock","Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Freewheeling, Fun, Ironic, Irreverent, Literate, Lively, Playful, Quirky, Rousing, Sardonic, Snide, Stylish, Summery, Swaggering, Witty, Wry","Club, Cool & Cocky, Girls Night Out, Guys Night Out, Late Night, Partying, Playful, Summer",album,Pop/Rock,"Alternative/Indie Rock, Contemporary Pop/Rock","Brash, Bright, Energetic, Literate, Precious, Raucous, Witty, Wry, Atmospheric, Boisterous, Exuberant, Freewheeling, Fun, Gleeful, Irreverent, Poignant, Quirky, Summery, Whimsical, Lively, Melancholy, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Eerie, Ironic, Reflective, Rousing, Complex, Rollicking, Sarcastic","Playful, Affection/Fondness, Drinking, Imagination, Loss/Grief, Open Road, Other Times & Places, Partying, Rainy Day, Reflection, Road Trip, Summer, Sunday Afternoon, TGIF",02:00:15,7215.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.69,0.88,7,-8.35,0,0.03,0.01,0.0,0.06,0.9,120.05,4
0bb9bFfXAVCKuXUWEJzCjR,Tracy Jacks,Blur,Parklife,Pop/Rock,1994-04-25,2,1,260000,260.0,GB,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Abbey Road Live,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bright, Cheerful, Lively, Playful, Quirky, Summery, Whimsical, Witty, Wry","Day Driving, Hanging Out, Partying, Playful, Summer, TGIF, Feeling Blue",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.64,0.7,4,-10.27,1,0.04,0.1,0.0,0.1,0.37,121.14,4
76glkvDsvoxa1PtJByTAZx,End Of A Century,Blur,Parklife,Pop/Rock,1994-04-25,3,1,166000,166.0,Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Lively, Lush, Melancholy, Poignant, Precious, Sophisticated, Wistful, Wry, Yearning, Carefree, Ironic","Day Driving, Heartache, Reflection, Summer, Politics/Society",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.45,0.65,7,-8.01,1,0.03,0.19,0.0,0.2,0.51,81.59,4
6Cv1yU5lCryrYVamre6xGc,Parklife,Blur,Parklife,Pop/Rock Electronic,1994-04-25,4,1,187000,187.0,BE,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",EVA,True,Unknown,0,False,"Britpop, Alternative Pop/Rock, Alternative/Indie Rock, Contemporary Pop/Rock, Club/Dance","Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Effervescent, Energetic, Exuberant, Freewheeling, Fun, Humorous, Ironic, Irreverent, Light, Literate, Lively, Playful, Precious, Quirky, Rollicking, Rousing, Sardonic, Stylish, Summery, Swaggering, Whimsical, Witty, Wry","Cool & Cocky, Day Driving, Drinking, Girls Night Out, Guys Night Out, Hanging Out, Partying, Playful, Summer, Motivation",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.63,0.88,4,-6.91,1,0.06,0.15,0.0,0.33,0.75,138.39,4
5TDGfTDRcljpOezH94BGI3,Bank Holiday,Blur,Parklife,Pop/Rock,1994-04-25,5,1,102000,102.0,Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Acerbic, Aggressive, Brash, Bravado, Celebratory, Cynical/Sarcastic, Fiery, Freewheeling, Ironic, Irreverent, Lively, Playful, Rambunctious, Raucous, Reckless, Rowdy, Snide, Swaggering","Cool & Cocky, Guys Night Out, Hanging Out, Partying, TGIF, Politics/Society",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.31,0.87,2,-10.31,1,0.09,0.03,0.0,0.17,0.3,88.6,4
1G9IIlAf6PVBoY1KMyJGTo,Bad Head,Blur,Parklife,Pop/Rock,1994-04-25,6,1,208000,208.0,US,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Food,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Gentle, Laid-Back/Mellow, Lush, Melancholy, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Yearning","Breakup, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Regret, Stay in Bed",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.54,0.53,7,-11.19,1,0.03,0.14,0.0,0.47,0.45,110.96,4
7FxpjjJLmoWYOHFNTwwcMe,The Debt Collector,Blur,Parklife,Pop/Rock,1994-04-25,7,1,130000,130.0,GB,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Europress,True,Unknown,0,False,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Instrumental Rock","Campy, Cheerful, Dramatic, Playful, Precious, Quirky, Theatrical, Whimsical",Unknown,album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.36,0.32,4,-15.07,1,0.03,0.08,0.18,0.63,0.68,186.46,3
43fzwBpIw30UlLLk7Huket,Far Out,Blur,Parklife,Pop/Rock,1994-04-25,8,1,101000,101.0,JP,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,alternative & punk;alternative pop/rock;alternative rock;brit pop;british indie rock/pop;britpop;indie rock;rock,8,True,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Cheerful, Light, Lively, Playful, Precious, Relaxed, Smooth, Soft/Quiet, Spacey, Whimsical",Late Night,album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.59,0.15,5,-16.08,1,0.05,0.92,0.0,0.08,0.12,102.98,4
5tA1P3JwJtCJ3Xv90rhYta,To The End,Blur,Parklife,Unknown,1994-04-25,9,1,244000,244.0,Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,Unknown,0,False,Unknown,Unknown,Unknown,album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,True,0,False,0.51,0.65,2,-8.97,1,0.02,0.03,0.01,0.12,0.61,96.58,4
7L0AwFf6LBYhlwP6TjZ6uN,London Loves,Blur,Parklife,Pop/Rock,1994-04-25,10,1,255000,255.0,ZA,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Food Records;EMI,True,alternative pop/rock;brit pop;british indie rock/pop;britpop;indie;indie rock;rock,7,True,"Alternative Dance, Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Celebratory, Freewheeling, Ironic, Irreverent, Light, Lively, Playful, Quirky, Stylish, Wry","Club, Day Driving, Partying, Playful, In Love",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.79,0.62,11,-10.42,0,0.03,0.07,0.01,0.1,0.82,120.36,4
6m4me4M9g0ncicsh6jQUMv,Trouble In The Message Centre,Blur,Parklife,Pop/Rock,1994-04-25,11,1,249000,249.0,JP,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,alternative pop/rock;brit pop;britpop;indie rock;rock,5,True,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Atmospheric, Detached, Eerie, Gloomy, Intense, Lively, Menacing, Ominous, Rousing, Stylish, Tense/Anxious",Night Driving,album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.38,0.91,1,-9.18,1,0.05,0.0,0.0,0.45,0.52,139.59,4
4RRuOtjbDCdRwr0CkR2cW2,Clover Over Dover,Blur,Parklife,Pop/Rock,1994-04-25,12,1,202000,202.0,JP,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree","Mason Rouge, Fulham, London, England",Unknown,False,alternative pop/rock;brit pop;britpop;indie;indie rock;rock,6,True,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Melancholy, Plaintive, Poignant, Precious, Searching, Wistful","Day Driving, The Great Outdoors",album,Pop/Rock,"Alternative Pop/Rock, Britpop, Contemporary Pop/Rock, Indie Pop, Dance-Rock, Alternative Dance","Cheerful, Energetic, Exuberant, Freewheeling, Gleeful, Irreverent, Literate, Playful, Precious, Quirky, Sophisticated, Stylish, Theatrical, Whimsical, Witty, Wry, Boisterous, Fun, Ironic, Eerie, Lively, Acerbic, Cynical/Sarcastic, Reflective, Rousing, Detached","Celebration, Guys Night Out, Mischief, Playful, Sports, Vacation, Drinking, Hanging Out, Road Trip, Summer",52:39,3159.0,Group,N/A (Group),GB,1990,,True,False,0,False,0.58,0.57,1,-12.05,0,0.03,0.13,0.0,0.38,0.93,117.95,4
