spotify_track_id,mbid,isrc,release_date,release_country,label,artist_type,gender,artist_country,artist_lifespan_begin,artist_lifespan_end,tags
1WAgMzQu2hQcJlmRu3P6Cp,12c3a8b4-ff3b-41b8-b741-ca3ad6ba5d4d,GBAHT2301500,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
4ieV8bclay8YP3Cpn5fPuR,969e082b-c2a1-4802-a3d1-7b768499e5a2,GBAHT2301506,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
3aGXmay2g98lmL0sZk3SLr,b544f3b4-994b-45da-82c1-de576ea532c5,GBAHT2301502,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
3JsDtQVw8AXEhevxFWtTGM,00aeba27-cebb-445b-99ba-91a87c496142,GBAHT2301503,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
5jouuKkqe5eCFBVTF3uHWB,de448c1f-8dd5-4914-81e2-334d12aa5b5b,GBAHT2301504,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
5eSPoTfa8d3BA7SaC5bIQl,0f10e248-2562-4b2a-87da-2f5d4e8cc01b,GBAHT2301505,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
5Q8D1GmIGyDEVdfg4DVKQz,9811b9ea-33c0-4e72-9956-4db88486abc7,GBAHT2301508,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
3U6zVXn1JBiT0QiyJHUJ2o,67d3e6aa-5826-4eb8-9cbb-c71a50e3b669,GBAHT2301507,2024-02,,Warner Music UK,Person,Male,GB,1972-09-21,,
577LINEVunl9HDxC4vxuAx,79a237b0-a671-4e5f-9eed-e7ec9cb63ffc,,,,,Group,,GB,1987,2016-11-25,
4tsteRyfqzTrLMiFDlIJhA,281e89e1-403f-4001-acc5-4d814cddd365,,,,,Group,,GB,1987,2016-11-25,
3bzPeNnkDTzXFSTxrSHpVV,2d40f4e4-ace1-495d-901f-a09b4b05dc12,,1990,US,Reprise Records,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie rock;punk;rock;shoegaze
5aUCwet7abFYrClJNtZ2hO,fd674574-ff59-489c-8d1f-5df562bac063,GBAFL9000041,1990,US,Reprise Records,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie;indie rock;punk;rock
55SuzmHZVSBOiGSHXWL3QG,64431222-92a7-49e0-9987-baf9aaf79ada,,1995,IT,Insect Records,Group,,GB,1987,2016-11-25,
2ezUo1LTTov8ql7gpaL5dF,e38e4a9d-deb7-4366-b775-b8a6795bd5e2,,1990,US,Reprise Records,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;indie rock;punk;rock
2Xp13rqih9w9hBceyRHRpc,3cd724f2-d29b-46c9-8939-22eb57f4305f,,,,,Group,,GB,1987,2016-11-25,
1wWU1F0Lhu9x2geX2h4L0x,4d1b6ef0-3c9f-4cd2-825c-f7d7ee7e89a4,GBAFL8900001,1989-10-09,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;indie;rock;shoegaze;shoegazer
7tuRY10SatGBp3wRu6jusU,5194190e-14d8-46e5-8c45-c659e0572627,,1989-10-09,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;indie;punk;rock;shoegaze;shoegazer
4taZYuVqS3UcjVaJwoT5kD,1ec0f6ba-36e5-4779-a526-b47e2e6197a5,,1989-10-09,GB,4AD,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;indie;punk;rock;shoegaze;shoegazer
4l9fMz6MrDCVLFucfo963d,4a9b14b3-cf8b-4d00-b753-8c44d6bee45b,,,,,Group,,GB,1987,2016-11-25,
0TPwU1vgNoTaHo1OMH0oc5,6f545549-6073-4d42-96bf-4e67831c932a,,1989,GB,,Group,,GB,1987,2016-11-25,
6K7JkDuQgX8S2XD5qScYRQ,e735dd0d-2ab9-4308-8586-3e98ab571316,,1990,US,Reprise Records,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie;indie rock;punk;rock;shoegaze
5bwJQCgLvc9XmkmyYDOnnS,8f178c35-11b4-448f-b124-d319a87ea1ff,,1993,AU,,Group,,GB,1987,2016-11-25,
6zrL6etENCa2ZEwnPcxGkb,3717822a-4ce7-4e44-996f-40a5b1019eed,,1993,AU,,Group,,GB,1987,2016-11-25,
5zf44oXIsZhjERrAZWA3CM,7ea80dd8-f477-4621-bf20-99ee3124c04f,,1992,LT,Zona Records,Group,,GB,1987,2016-11-25,shoegazer
0kDwR4VIAIXpzKYg99dwhc,9829ae92-2429-4427-b542-bce3c23c6bd0,,,,,Group,,GB,1987,2016-11-25,
4YVHu7k0hMN7EQ4GWilPOy,38107a83-20df-44e9-a7c3-5d49740e7bfe,,,,,Group,,GB,1987,2016-11-25,
2Fq7EkgIuXr3mzoZXJyRSn,3e94945e-5721-455b-9c69-7078dd39966e,,,,,Group,,GB,1987,2016-11-25,
2ojberQOPGUP9KMdOWiuSE,c4201a8d-a0c9-4b20-9a1d-780e05b80dc2,GBAFL9200098,1992,US,Reprise Records,Group,,GB,1987,2016-11-25,shoegazer
5BoaTuNIh0kN3yoOg74aak,50481590-1c4e-42a3-b631-f69e3e529698,GBAFL9200089,1992,BE,Play It Again Sam,Group,,GB,1987,2016-11-25,shoegazer
0kmHykwvMUIeZqFzt3QiZp,771b5955-4c2d-49c3-899f-e326ddb6a939,,1992,CA,4AD,Group,,GB,1987,2016-11-25,shoegazer
5C65OgUEiHF0ujNvgFRbFD,fbefb99e-2ca3-438a-b43c-c3a565e2131f,,1992,CA,4AD,Group,,GB,1987,2016-11-25,shoegazer
6kqOxGGY8PTUOaiK6J5tmG,15987017-63b3-4ffc-ad95-fc5f2a064bf4,GBAFL9200102,1992,CA,4AD,Group,,GB,1987,2016-11-25,
6agRMf0Wps2cw59fppsYKH,9c3092d9-6377-42e9-82f8-a00e96be948d,,1992,IT,Kiss the Stone,Group,,GB,1987,2016-11-25,alternative rock;indie;rock;shoegazer
34JwLGY5weiR3bUoqt8fZr,80569b98-5ef4-4d65-8986-6ad161ebafad,,1994,ES,Caroline Records España,Group,,GB,1987,2016-11-25,
1qAa04pjsqQTl2xGB3l2mw,6fcc65db-e4ec-43ef-9450-4a8681b1e926,GBAFL2100402;GBAFL9400105,1994,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;punk;rock;shoegaze
4UkJazCaXFLf5zTDjWnNrz,be86f8bd-72a0-4069-ae40-6b54ee6e582f,,,,,Group,,GB,1987,2016-11-25,alternative rock;indie;rock
2V3amBvWTifrtkujbs8bzr,53c3745b-e01d-4914-9100-ffbf7d2b25f1,GBAFL2100404,1994,GB,4AD,Group,,GB,1987,2016-11-25,britpop;indie;indie rock;punk;rock;shoegaze
7HUALt3lxXFQL6JhjWxFWz,3d5e4645-5e67-4d7c-a9b1-1a24b90d0b7b,,,,,Group,,GB,1987,2016-11-25,
1pThuJLma6Yd30OaNqALCn,6bc42e35-4c57-4603-888f-bde2368760eb,GBAFL2100407;GBAFL9400001,1994,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;punk;rock;shoegaze
5YF0Ndutn6jZur4YEEqFyS,439323f2-9e60-4c46-a690-5c43edd40ee9,GBAFL2100408,1994,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie rock;punk;rock;shoegaze
3kmVjwZgOn7MGBvAnermTc,bc85ec51-4e86-4fec-a8d3-cf60221a1c97,GBAFL2100409,1994,CA,PolyGram,Group,,GB,1987,2016-11-25,britpop;indie;indie rock;punk;rock;shoegaze;soft rock
2vWYQH8YRnRgBRpmQdn8Ef,15b03896-5169-4eed-a560-c4145578ba2c,GBAFL2100410,1994,GB,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;punk;rock;shoegaze
24E9dPBsf3c3BNpX2RH5iV,40c8a84f-12c2-4559-9813-f2b602e9e8c2,GBAFL2100411,1994,NL,Play It Again Sam,Group,,GB,1987,2016-11-25,britpop;indie;indie rock;punk;rock;shoegaze
1rekKuNoaufKQf9OwdqbDS,d305f24b-4570-4688-baaa-de61bd13f15a,,1995,IT,Insect Records,Group,,GB,1987,2016-11-25,
2tMwSqWDsnVRhAIvbhHaTl,5f4a6a05-752f-44e1-a505-eac82c7e8653,GBAFL2100413;GBAFL9400108,1994,GB,4AD,Group,,GB,1987,2016-11-25,britpop;indie rock;noise pop;punk;rock;shoegaze
5Spepb3tkndyhhQLgr2jpL,b2dc4d61-8cfe-4438-8db4-ebbe47730f73,GBAFL9600001,1996,AU,Shock,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie;indie rock;pop rock;rock;shoegaze
6n1zTcEkVzKUV1qcOQ4QIm,990926dd-b1ea-4c8d-bd12-2f6908579539,GBAFL9600002,1996,CA,4AD,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie rock;pop;pop rock;punk;rock;shoegaze
31fCdHyWK7QJMJGjV2gOee,bc20fb23-de1a-4ec6-8103-32e0de274d88,GBAFL9600003,1996,US,Reprise Records,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie rock;pop;pop rock;punk;rock;shoegaze
0Rb1kJluBo3yd7nfkl78yA,1014ba6f-c9e4-40b6-bca2-539732865178,GBAFL9600004,1996,AU,Cortex,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;pop rock;punk;rock;shoegaze
0UzsFjWCsdYzPSWPYBWa6t,42b69bb5-9018-4f7b-8e4b-ec6782f65b90,GBAFL9600005,1996,CA,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;pop rock;punk;rock;shoegaze
4hVDL3opoZM3r8UiP90IHp,c09276f2-c982-4397-bfa5-fb2efed86da2,,,,,Group,,GB,1987,2016-11-25,
1qA85f4y2thsPFL0TakxVN,2279d190-1d8d-4714-9a9f-97d17666990c,GBAFL9600007;GBAFL9600070,1996,CA,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie;indie rock;pop rock;punk;rock;shoegaze
4VpyViJK9t6cwrRqVcr4Jr,b156521f-ec0c-467b-ab4d-3dc08324229e,GBAFL9600008,1996,CA,4AD,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie rock;pop rock;punk;rock;shoegaze
4GGfAM5e2eJ3QFH6VHMIXo,7eb64efa-6b4c-4452-812a-dcfcdcb33ec5,GBAFL9600009,1996,DE,Rough Trade Germany,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie;indie rock;pop rock;punk;rock;shoegaze
6s0tQNN3GMfIlgvcbpp7vU,71e2ad8a-73ed-4eaf-8794-3defe0dab25f,GBAFL9600010,1996,DE,Rough Trade Germany,Group,,GB,1987,2016-11-25,alternative and punk;alternative rock;britpop;indie rock;pop rock;punk;rock;shoegaze
1HYSYhxsbBweZF5oaQRtQm,64e7f0c5-a9ec-42c5-98dd-c3a3901dba85,,1994,US,Reprise Records;Warner Bros. Records,Group,,GB,1987,2016-11-25,
2mzh9kabao54H5RMZZ3fOI,c819a941-1cce-4493-9d20-84aff8164c05,GBAFL9600012,1996,CA,4AD,Group,,GB,1987,2016-11-25,alternative rock;britpop;indie rock;pop rock;punk;rock;shoegaze
30Y9OTR7fOzu0Bpbo3kcdk,5eef6f17-bf5e-4745-b904-a4f388d5b091,,1996,AU,Cortex,Group,,GB,1987,2016-11-25,alternative rock;indie;rock;shoegaze
4xFHKWq58nf7gi0tV1Lsw6,e0b93bab-d3fe-481e-8f2b-c7cc99b6cd8f,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
0hp2DhKrFE804O5o67RyAv,db3659cf-88ee-45d6-95e1-1f610f6a2cc5,,1996,ES,Caroline Records,Group,,GB,1987,2016-11-25,britpop;power pop;rock;shoegaze
1cX1aKY10FgbO0Y7FF05yM,29899601-3369-42b7-9978-69d29c0e237b,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
5i73opYP0gDmWR5KGvAKwf,a4fc66f0-1ae7-4e72-a339-6804d7121a57,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
2FyrkSNUoOEnavMFgih3XZ,d3c7607d-a4b0-4a53-9144-d7098ae94fa2,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
1lPhuM7Y94I9kyNH65Ef4G,c968efdf-7d35-47e9-8676-801b3286e2e3,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
2k7hUYbQOcsnU5M4ISxNGw,caa77389-b89a-4aba-babe-71708c5c3bc9,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
5oRkiTS1jcegpVcZ3dcmQt,1b19d9f2-924b-4036-9853-c9de86a63d69,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
2rSh2SBzxw2lHymS5jE0uC,65dbc7c7-d0a8-46ef-8d87-80bd8976a6ce,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
4KfEBhdyu2GywDDWraZhtf,aa3c63d3-bc16-4a21-a318-1d70cbe0fa9e,,1996,CA,PolyGram,Group,,GB,1987,2016-11-25,
5Rz7WIGDRcU9ADpe3CCOWv,6cee8e9f-0b53-4c59-a509-2da88c9792ca,GBARL2201497,2022-06-30,,Sony Music CG,Group,,GB,1986,,cover
0TLSscVXAwa1TkUO3l3fRY,7471ee6c-c483-4591-91d1-3ddf0c64f88b,GBARL2201486,2022-06-30,,Sony Music CG,Group,,GB,1986,,cover
0rn2PuJNknty7zgEOqV32h,6caab11c-d734-46f6-847a-3932b5a0a4bf,GBARL2201487,2022-06-30,,Sony Music CG,Group,,GB,1986,,cover
2JCehb7oTGfVJfbPYJQFwX,884d489b-1125-4831-90f7-4382ac8249af,GBARL2201488,2012-08,GB,Q,Group,,GB,1986,,cover
6vHgrHJOYwCeSF8BqTLsBn,832c4300-9e99-44f9-b42e-65c3a39422c9,GBARL2201491,2006-03-27,IE,Yesboyicecream,Group,,GB,1986,,cover
0I8ISiKJzfefkNEFohmUsS,de8ef1fa-8af0-4831-a584-8c73757d5295,GBARL2201606,2022-07-05,,Sony Music CG,Group,,GB,1986,,cover
0okmGr69a15FjKKizftm3S,c778b04d-3974-4e8c-8b71-3e2387859fbe,GBARL2201605,2011-10-13,GB,Columbia,Group,,GB,1986,,cover
59Ba8tQVhTHQNFTR1pQKEf,31af62b2-afd2-4f5a-a6c7-da57194d0d17,GBARL1201418;GBBBM9200008,1992,XE,Columbia,Group,,GB,1986,,alternative rock;britpop;indie;indie rock;pop;punk;rock
446aUpgX8qrjJlcL9sprdH,c7522cde-2f91-4dff-85c0-6d9d2b144d46,GBARL1201419;GBBBM9202028,1992,XE,Columbia,Group,,GB,1986,,alternative rock;britpop;indie;punk;rock
4N5QoXtyzWuLhPGAFneHE9,031c0bf5-f951-4854-9f7d-fe612536744d,GBARL1201420;GBBBM9202029,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;indie rock;punk;rock
7agAgK8nZc535r8Xj1jmKw,bf399026-9f76-4a01-b33f-058747029659,,2002-08-18,GB,[no label],Group,,GB,1986,,
6L9yqWp0rDzPiUGyYz0Duv,aed43e08-0be4-45e3-9248-4e9570f4e8cd,,1992-08-21,JP,Epic Records,Group,,GB,1986,,
6zBIghuTkaMAfA8su78orF,f9a5c7e7-48cd-4aaa-b802-212fb2b57573,,2011-10-31,GB,Columbia,Group,,GB,1986,,music video
2Cr9XhJDCID8vSig4SFP8T,fa4f12da-cfde-4aa9-9612-1ed04499995b,,1992,SE,Epic,Group,,GB,1986,,
1bwZQVjuFMQ5QJEmbXLEtA,d81732c7-64e4-4f5d-aa8f-cf067a7d5734,GBARL1201425;GBBBM9202030,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;remix;rock
71teitp5ve5L5aYUaXs7z0,2b1cfa69-250a-45f6-9434-41ffbdce0e01,GBARL1201426;GBBBM9202031,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;re-recording;rock
6Yxj74WQGcnGJfkRJ0sH3X,89c8c140-817d-4d4f-be25-759928e3e0d4,GBARL1201427;GBBBM9202032,1992,US,Columbia,Group,,GB,1986,,alternative rock;indie;punk;rock
2TZx21BPjOIomRBkwLC1Sc,f23317df-52f4-46ae-a4a3-6f74f7d41a31,GBARL1300861,2013-09-16,GB,Columbia,Group,,GB,1986,,
5qXSUPwNUtqHgsGhjBlNMl,b473f81c-0ba4-403c-9e66-d9f7edae3740,GBARL1201429;GBBBM9202033,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;rock
1VbsRkNmZYtCOOM0eI76ko,cc158fa1-5bdf-4f5f-b346-d6eae1bffa04,,1992-08-21,JP,Epic Records,Group,,GB,1986,,
2jWfM1jD8OV0hOAz2W5dcr,46eaaf52-cdd5-46ef-9a5f-c0b4486ec3dc,GBARL1201431;GBBBM9202034,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;re-recording;rock
047PvdtKV7wqwiuyZV09Ou,81fa18e7-956b-4fc6-b1e5-1b5529d9fa53,GBARL1201432;GBBBM9202035,1992,XE,Columbia,Group,,GB,1986,,alternative rock;britpop;cover;indie;punk;rock
67CXH1PWtjACZe3Mnh8TKk,9128c16f-eeb2-4c59-9626-38f9fa19be0c,GBARL1201433;GBBBM9201241,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;rock
4EigtMZvabfRszkiaIYaS9,8e2e9985-8a96-457c-a262-c8ae1993a157,GBARL1201434;GBBBM9202036,1992,XE,Columbia,Group,,GB,1986,,alternative rock;punk;rock
1wHa5858b44SKZ7DRZU0RU,a42a5aae-3715-4ba0-8f17-cbf5289d23b8,GBARL1201435;GBBBM9202037,1992,XE,Columbia,Group,,GB,1986,,alternative rock;indie;punk;rock
7sElDsT29acDJE8SDWd8Ej,f1841966-e074-4104-95d5-1152c5c6ce13,,2002-12-07,GB,Temple of Sound,Group,,GB,1986,,
1Lk9x2LkNhfbtHell2nbaZ,a20d70dd-8cc1-46a1-a0fe-226e534d9c93,GBARL2000023;GBBBN9302013,1993,GB,Columbia,Group,,GB,1986,,alternative rock;indie;punk;rock
0xvx6wzrE4ECseylimFK12,57440209-e6a9-45f0-b8c9-ece2f958993d,,2022-11-20,,,Group,,GB,1986,,
6rVUFjCgGQGNvIYkNuyOCw,af0913a0-0dfd-4aaf-ad9b-d65ad00687af,,2002-12-04,GB,,Group,,GB,1986,,
7khWc7MdIAVwTlMIbJDUIT,67417f40-b4ee-4204-a009-ef1fba5d90f8,,,,,Group,,GB,1986,,
6F4qJ1qvF1V3h4iCrgwKAo,c381e45b-7815-4256-b021-cdc29cedf5bd,GBARL2000026;GBBBN9302016,1993,GB,Columbia,Group,,GB,1986,,alternative rock;britpop;indie;punk;rock
1O1QtvJ3kWAu4t10Yzek9V,7175efec-f478-4442-95c1-40c619b992d9,GBBBM0400144,1994-08-01,GB,Epic,Group,,GB,1986,,alternative rock;rock
4p8rxrS9kEtkmDg9Iy7hkU,89e380f4-31ee-4a12-b44d-77d59fc21398,GBARL2000030;GBBBN9302020,1993,AU,Columbia,Group,,GB,1986,,alternative rock;britpop;indie rock;punk;rock
7DiYE1DFlsalYp4VYJiiTy,5880f0d3-9ea1-4bcc-9ef9-2f4a7830f1ce,GBARL2000032;GBBBN9302022,1993,AU,Columbia,Group,,GB,1986,,alternative rock;britpop;indie rock;punk;rock
6TdZr8mwMiIelI5nHPdXXv,c103f2cb-b2cf-4f20-90fe-119e18f813a0,GBARL2000031;GBBBN9302021,1993,GB,Columbia,Group,,GB,1986,,alternative rock;britpop;indie;punk;rock
3wOgIt9nhRHfpPKghBQajK,903ad99c-1b7c-4d8b-a106-999a3c23e698,,1996-07-19,GB,[no label],Group,,GB,1986,,
4leTxM4sHw3sKFu1gbxHg7,8dd39bac-3a1e-425a-a5cd-5172cd7fccf1,,2001-03-28,GB,[no label],Group,,GB,1986,,
4BZqDPZhPdvl89zuWKjPLa,a23c1836-fa3e-4ede-ba6b-334db1ad6ef9,GBARL1401470;GBBBN0401013,1994,CA,Epic,Group,,GB,1986,,alternative;alternative rock;indie rock;rock
4wanOUhMrCw8IEmRCz8AKZ,ca1304e1-f04c-4472-b413-0c9fe99316f1,GBARL1401432;GBBBN0401001,1994-08-29,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;dark;haunting;indie;punk;rock;welsh
0sHo31GszCLb2c6mNYToHQ,f4494bb6-ad8d-4411-9871-a8599d44a3dd,GBARL1100957;GBARL1401429;GBBBN0400998,1994-08-29,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;dark;indie rock;pop;punk;rock;welsh
4fI41CLoCeszy2VKMb4QJS,d39e1030-b65c-4b45-b3e2-2b227a9411db,,2000,GB,SMV Enterprises,Group,,GB,1986,,
3ntbm3NOxtIlLjUjavqmAO,7f1956b4-d5b6-475f-9840-e74476c096a6,GBARL1401473;GBBBN0401016,1994,CA,Epic,Group,,GB,1986,,alternative;alternative rock;rock
0RalH408nZLSUmeFLmnRtz,ee40eb61-9660-4656-9abb-610c0b3d88c0,GBARL1100956;GBARL1401431;GBBBN0401000,1994,DE,Sony Music,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;dark;hard rock;indie rock;intense;pop;punk;rock;upbeat;welsh
6Zfws1tobpoCmkxyRe52wD,e183e624-2f27-4f0f-8b34-517c79429c81,,2004,GB,BBC Radio International,Group,,GB,1986,,
5JZ1ZkfSh2AC9Jrh3uXgXh,ffd33d1f-ae5e-4ac3-a90b-eaec3f489321,GBARL1401476;GBBBN0401021,1994,CA,Epic,Group,,GB,1986,,alternative rock;indie;rock
5Ed5qoaVRWpMaUbCeRJJId,7b6c2078-528a-4837-a47f-0758798381df,,1995-06-13,GB,Volume,Group,,GB,1986,,
4MQC0bJ45JeaadOveVvOsZ,62577398-1015-4e63-bd17-fa328eaa52d7,GBBBM9402087,1994-06-06,GB,Epic,Group,,GB,1986,,alternative rock;britpop;indie rock;pop rock;punk;rock
2I7AQiijIRQAMIhWj0vOm7,9a32f7ee-06eb-492e-9247-03bea825f2c2,GBARL1401437;GBBBN0401006,1994-08-29,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;dark;haunting;indie rock;melancholy;post-punk;punk;rock;welsh
2HwON96D8XSQLwRvCzn5rQ,b224828e-6d5e-4d71-accf-cba97dc97e85,GBBBM0400143,1994-08-01,GB,Epic,Group,,GB,1986,,alternative rock;rock
7uHVnRQ3hZGeKZdNcXVVc4,2ea87e6b-0797-4ac0-8f31-293609e102fe,GBBBM0400150,1994-10-03,GB,Epic,Group,,GB,1986,,alternative rock;britpop;rock
2qDlFmzUaHRY7Gwg2KORUv,2b64407d-a601-4299-bc41-1fd1f5c64211,GBARL0601126,2009-03-27,GB,Sony Music,Group,,GB,1986,,
31EPqgLmzv1Pr7W4C7P8iD,ff394fdb-4d32-4d28-abb1-21b0362d82a9,GBARL0601133,2009-03-27,GB,Sony Music,Group,,GB,1986,,
1muJcTyEzWHDIt1HStNieL,56ea053f-e054-4086-8f97-ea20e210bf80,GBARL0601115,2006-11-06,GB,Sony BMG Music Entertainment,Group,,GB,1986,,alternative rock;indie;indie rock;rock
1SZlRFC8nclt6sakXyFpD0,4ba0a9b8-8eed-404f-97c3-369ef178654d,GBARL0601127;GBBBM9602053,1996,,Epic,Group,,GB,1986,,alternative rock;pop;pop rock;punk;rock
6RiOT1laslR4QxVXndB7tK,bcbc51bb-ba14-4c0e-a5b1-c80aade6d79c,,1996,DE,Epic,Group,,GB,1986,,
6bQHGuqFsLLOfwJZrGSNCY,ca68461d-dc3f-416d-935d-c56213805068,GBARL0601129,2009-03-27,GB,Sony Music,Group,,GB,1986,,
0PZniRQo3Zd6zFh4BYvAiI,710ebfca-dfc7-471e-a07f-72288e1e6f2b,,1996,DE,Epic,Group,,GB,1986,,
5As3K7EOXM5LYL9A35FzD6,1f65956c-2e14-4aba-a4c7-de3f0ff60305,GBARL0601132,2009-03-27,GB,Sony Music,Group,,GB,1986,,
6uj5Z7m6QvFwbWhbQbCGS5,69508c7b-fcab-4536-992e-1ee2461a2a2e,GBARL0601134,1996-09-30,GB,Epic,Group,,GB,1986,,alternative rock;rock
4a71tCQWhmRTgDMRj4xhle,8c92bcf4-0182-40f1-b4ad-22631ca724fc,GBARL0601135,2009-03-27,GB,Sony Music,Group,,GB,1986,,
7txhAI4QJagj4ZWjYsv7Rt,77f0541c-4e1e-4791-8722-6922b9885d1c,GBARL0601136,2009-03-27,GB,Sony Music,Group,,GB,1986,,
3djnJx2lPjWRBSmCYjJXo2,7110f25d-293d-47ba-9ff4-d8e4680f669f,GBARL0601128,1996,,Epic,Group,,GB,1986,,alternative rock;big beat;breaks;electronic;indie;punk;rock;synth-pop
3Mr7jrNciZqnAFUOQuicUl,4a8afcea-21b6-4a3b-8134-522973ec3fce,GBARL0601124,2009-03-27,GB,Sony Music,Group,,GB,1986,,
69YIDUXe2PjKRtinNri6S6,62b7a372-eb2b-4169-9c0e-f72aff8c87c2,GBARL0601137,2006-11-06,GB,Sony BMG Music Entertainment,Group,,GB,1986,,alternative rock;rock
0hvn8GWnmECHQZaaF4kQYW,6ebea095-d7ea-4ecf-987a-32426c6fc1a5,GBARL0601125,2009-03-27,GB,Sony Music,Group,,GB,1986,,
6QN0JoTCJktAjVbikvUva2,145834e1-944d-4d5e-8461-79d35152ac14,,2000,GB,SMV Enterprises,Group,,GB,1986,,
6uh0GkTcRMd38Yhm356YDA,0696a415-aec3-4481-ae86-f075a4d8041e,GBARL0601099;GBARL1501663;GBBBM9600009;GBBBN0009106,1996,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;haunting;heartbreaking;indie;melancholy;punk;rock
0mX3QD1FSB6a55vDmS78kZ,eb5eb30f-bd3a-484d-849a-dc1d506b7d1a,,1997,GB,,Group,,GB,1986,,
1zsbdNmMTUxG3h6Bx763un,6173dd92-7f9c-497d-a4cf-9115cc9148ea,GBARL0601101;GBARL1501665;GBBBM9600011;GBBBN0009107,1996,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;chill;haunting;heartbreaking;indie;melancholy;punk;rock
0KPCCsHdhNeEDQoTFblyQH,3c2695f5-d5e5-4fec-8abf-30c8d74d340f,,1997-05-24,,,Group,,GB,1986,,
4XKTF0ZMSeMPI3smmCz2f5,c3f363a6-55ad-47b5-9dbd-f2b15f16e57d,GBARL0601105;GBARL1501669;GBBBM9600015;GBBBN0009104,1996,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative rock;britpop;haunting;heartbreaking;indie;melancholy;punk;rock
49VZ4VsE6GhVfDAYHeySgP,f172936e-4c72-461f-8302-978c080b0efa,GBARL0601106;GBARL1501670;GBBBM9600016;GBBBN0009352,1996,GB,Epic,Group,,GB,1986,,alternative;alternative pop/rock;alternative punk;alternative rock;britpop;haunting;heartbreaking;melancholy;punk;rock
4L86Us0bgO34gGrj07fku6,97553a9d-3409-4887-b8f2-59715b14d64b,,2001,GB,[no label],Group,,GB,1986,,
0CqXAc0u2YX0aGaLig37XV,513a0410-2af2-4701-8306-d1ade9e16ac2,,,,,Group,,GB,1986,,
5fIsucl4E3XE2wdtXAJn0y,d3d18ff9-4ec8-4f2c-a361-95a614e0bdfe,GBARL1100963;GBARL1801302;GBBBM9802038,1998,FR,Epic,Group,,GB,1986,,alternative;alternative rock;britpop;indie;indie rock;pop;punk;rock
5ZS8PQ9gJmIxTK1y4IVoVJ,26dbbbab-90f6-4bdd-8a89-ed9db421fd9c,,2011-10-31,GB,Columbia,Group,,GB,1986,,music video
