artist_name,album_title,song_title,track_number,allmusic_song_genre,allmusic_song_style,allmusic_song_mood,allmusic_song_theme,allmusic_composers,allmusic_track_pick,allmusic_album_genre,allmusic_album_style,allmusic_album_mood,allmusic_album_theme,allmusic_album_duration,allmusic_recording_location,allmusic_release_date,allmusic_album_duration_sec
Blur,Live at the Budokan,Intermission,16,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Brash, Campy, Freewheeling, Ironic, Irreverent, Playful, Quirky, Raucous, Reckless, Rousing, Theatrical, Whimsical",Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Bank Holiday,17,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Acerbic, Aggressive, Brash, Bravado, Celebratory, Cynical/Sarcastic, Fiery, Freewheeling, Ironic, Irreverent, Lively, Playful, Rambunctious, Raucous, Reckless, Rowdy, Snide, Swaggering","Cool & Cocky, Guys Night Out, Hanging Out, Partying, TGIF, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,For Tomorrow,18,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Bittersweet, Dramatic, Elaborate, Elegant, Literate, Poignant, Reflective, Sophisticated, Stylish, Theatrical, Wistful","Day Driving, Night Driving","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Country House,19,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Club/Dance","Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Effervescent, Energetic, Exuberant, Freewheeling, Fun, Humorous, Ironic, Irreverent, Light, Literate, Lively, Playful, Precious, Quirky, Rollicking, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Whimsical, Witty, Wry","Cool & Cocky, Day Driving, Drinking, Girls Night Out, Guys Night Out, Hanging Out, Partying, Playful, Summer, The Great Outdoors","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,This Is a Low,21,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Neo-Psychedelia","Atmospheric, Autumnal, Bittersweet, Dreamy, Eerie, Elegant, Ethereal, Melancholy, Poignant, Reflective, Searching, Soothing, Trippy, Wistful, Yearning, Nostalgic, Restrained, Romantic, Sensual, Sentimental","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Rainy Day, Reflection, Regret, Solitude","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Supa Shoppa,22,Pop/Rock,"Alternative/Indie Rock, Britpop",Quirky,Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Yuko and Hiro,23,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock","Austere, Autumnal, Bittersweet, Brooding, Dramatic, Dreamy, Elegant, Ethereal, Hypnotic, Laid-Back/Mellow, Literate, Lush, Melancholy, Plaintive, Poignant, Refined, Reflective, Restrained, Sad, Searching, Sophisticated, Spacey, Stylish, Wistful","Breakup, Feeling Blue, Heartache, Imagination, Introspection, Late Night, Loss/Grief, Rainy Day, Reflection, Regret, Stay in Bed, Drinking, In Love, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,He Thought of Cars,24,Electronic Pop/Rock,"Alternative Pop/Rock, Neo-Psychedelia, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Autumnal, Bittersweet, Detached, Dreamy, Druggy, Eerie, Ethereal, Hypnotic, Literate, Nocturnal, Paranoid, Quirky, Sophisticated, Spacey, Spooky, Trippy, Wistful, Wry, Lively, Restrained","Feeling Blue, Hanging Out, Introspection, Late Night, Night Driving, Rainy Day, Reflection, Regret, Solitude, Stay in Bed, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Coping,25,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop","Cynical/Sarcastic, Detached, Freewheeling, Lively, Manic, Precious, Rousing, Stylish, Tense/Anxious, Theatrical",Unknown,"Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Globe Alone,26,Electronic Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Acerbic, Brash, Cynical/Sarcastic, Energetic, Exciting, Exuberant, Irreverent, Literate, Lively, Playful, Raucous, Rousing, Snide, Witty, Wry, Boisterous","Cool & Cocky, Drinking, Hanging Out, Late Night, Mischief, Playful, Summer, TGIF, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,Parklife,27,Pop/Rock Electronic,"Britpop, Alternative Pop/Rock, Alternative/Indie Rock, Contemporary Pop/Rock, Club/Dance","Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Effervescent, Energetic, Exuberant, Freewheeling, Fun, Humorous, Ironic, Irreverent, Light, Literate, Lively, Playful, Precious, Quirky, Rollicking, Rousing, Sardonic, Stylish, Summery, Swaggering, Whimsical, Witty, Wry","Cool & Cocky, Day Driving, Drinking, Girls Night Out, Guys Night Out, Hanging Out, Partying, Playful, Summer, Motivation","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Live at the Budokan,The Universal,28,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Contemporary Pop/Rock, Britpop, Club/Dance","Dramatic, Dreamy, Elegant, Laid-Back/Mellow, Literate, Lush, Melancholy, Poignant, Reflective, Sad, Sophisticated, Spacey, Stylish, Warm, Wistful, Wry, Ambitious, Carefree","Feeling Blue, Heartache, Imagination, Introspection, Late Night, Loss/Grief, Rainy Day, Reflection, Regret, Stay in Bed, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree, Alarn, Dave Bernez, Dave Rountree, Elmer Bernstein, Stephen Street",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Boisterous, Brash, Bright, Campy, Celebratory, Cheerful, Cynical/Sarcastic, Detached, Energetic, Exuberant, Freewheeling, Fun, Gleeful, Ironic, Irreverent, Literate, Lively, Playful, Precious, Quirky, Rousing, Sardonic, Stylish, Summery, Swaggering, Theatrical, Witty, Wry",Unknown,01:36:24,Budokan,1996,5784.0
Blur,Blur,Beetlebum,1,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Sprawling, Druggy, Acerbic, Detached, Playful, Refined, Trippy, Weary, Bittersweet, Hypnotic, Literate, Witty, Optimistic","Hanging Out, Imagination, In Love","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Song 2,2,Pop/Rock Electronic,"Alternative/Indie Rock, Alternative Pop/Rock, Britpop, Club/Dance, Contemporary Pop/Rock, Indie Rock, Post-Grunge, Punk Revival","Boisterous, Ironic, Rousing, Aggressive, Energetic, Rambunctious, Volatile, Acerbic, Raucous, Wry, Lively, Optimistic, Literate, Snide","Cool & Cocky, Hanging Out, Sports, Guys Night Out, Playful, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Country Sad Ballad Man,4,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Druggy, Eccentric, Freewheeling, Ironic, Messy, Nocturnal, Playful, Quirky, Ramshackle, Weary, Wistful, Wry, Dreamy, Restrained, Yearning","Late Night, Feeling Blue","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,M.O.R.,5,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Brash, Bravado, Detached, Dramatic, Energetic, Fiery, Freewheeling, Intense, Playful, Raucous, Rousing, Stylish, Tense/Anxious, Volatile, Boisterous, Lively","Late Night, Night Driving, Road Trip, Politics/Society","Damon Albarn, David Bowie, Graham Coxon, Brian Eno, Alex James, Dave Rowntree",True,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,On Your Own,6,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Energetic, Freewheeling, Celebratory, Lively, Messy, Rousing, Swaggering, Acerbic, Detached, Fun, Playful, Rollicking, Rowdy, Witty, Bright, Carefree, Cheerful, Optimistic","Partying, Cool & Cocky, Hanging Out, Imagination, Road Trip, Day Driving","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Theme from Retro,7,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Instrumental Rock, Club/Dance, Contemporary Pop/Rock, Psychedelic/Garage","Atmospheric, Detached, Dreamy, Druggy, Eccentric, Eerie, Hypnotic, Menacing, Nocturnal, Ominous, Quirky, Spacey, Trippy, Dramatic","Late Night, Night Driving","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,You're So Great,8,Unknown,Unknown,Unknown,Unknown,Graham Coxon,False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Death of a Party,9,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Atmospheric, Detached, Dreamy, Druggy, Eerie, Ethereal, Hypnotic, Menacing, Nocturnal, Ominous, Trippy, Dramatic, Quirky, Sad","Feeling Blue, Introspection, Late Night, Scary Music, Solitude","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Chinese Bombs,10,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock, Punk, Punk/New Wave","Acerbic, Aggressive, Brash, Confrontational, Energetic, Exciting, Fiery, Freewheeling, Ironic, Malevolent, Rambunctious, Raucous, Rebellious, Reckless, Rousing, Rowdy","Cool & Cocky, Guys Night Out, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,I'm Just a Killer for Your Love,11,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock, Psychedelic/Garage","Atmospheric, Brooding, Cynical/Sarcastic, Dramatic, Eccentric, Eerie, Ironic, Irreverent, Provocative, Quirky, Tense/Anxious, Trippy, Sad","Late Night, Mischief, Night Driving, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Look Inside America,12,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Bittersweet, Dramatic, Ironic, Lush, Melancholy, Messy, Plaintive, Poignant, Reflective, Wistful, Yearning, Cheerful, Dreamy, Lively, Optimistic, Silly","Road Trip, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Strange News from Another Star,13,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Atmospheric, Dreamy, Druggy, Eccentric, Eerie, Ethereal, Hypnotic, Melancholy, Nocturnal, Ominous, Spacey, Trippy, Restrained, Romantic, Yearning","Introspection, Late Night, Night Driving, In Love, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
Blur,Blur,Movin' On,14,Pop/Rock Electronic,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Club/Dance, Contemporary Pop/Rock","Brash, Energetic, Exciting, Freewheeling, Raucous, Rousing, Rowdy, Swaggering, Boisterous, Lively","Cool & Cocky, Guys Night Out, Hanging Out, Partying, Politics/Society","Damon Albarn, Graham Coxon, Alex James, Dave Rowntree",False,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Britpop, Contemporary Pop/Rock, Indie Pop","Brash, Bright, Precious, Atmospheric, Boisterous, Exuberant, Fun, Gleeful, Irreverent, Poignant, Summery, Whimsical, Lively, Melancholy, Acerbic, Amiable/Good-Natured, Bittersweet, Campy, Celebratory, Detached, Druggy, Eerie, Energetic, Freewheeling, Intimate, Ironic, Literate, Quirky, Raucous, Reflective, Rousing, Sardonic, Swaggering, Theatrical, Witty, Cerebral, Complex, Confident, Ethereal, Nocturnal, Snide, Wry, Yearning, Bleak, Brooding, Indulgent, Messy, Rollicking, Sophisticated, Cheerful, Cynical/Sarcastic, Playful, Stylish","Celebration, Guys Night Out, Mischief, Playful, Vacation, Drinking, Hanging Out, Road Trip, Summer, Sports",56:53,Unknown,1997-02-10,3413.0
